@relation dataset2

@attribute neighbourhood numeric
@attribute price numeric
@attribute minimum_nights numeric
@attribute availability_365 numeric
@attribute room_type {'Private room','Entire home/apt','Shared room'}

@data
5,45,7,69,'Entire home/apt'
5,320,4,0,'Entire home/apt'
5,425,3,0,'Entire home/apt'
5,125,3,364,'Entire home/apt'
5,100,3,21,'Entire home/apt'
5,150,4,365,'Entire home/apt'
5,77,1,66,'Entire home/apt'
5,99,2,335,'Entire home/apt'
5,72,1,0,'Entire home/apt'
5,116,2,351,'Entire home/apt'
5,270,1,364,'Entire home/apt'
5,65,2,159,'Entire home/apt'
5,110,2,78,'Entire home/apt'
5,100,7,0,'Entire home/apt'
5,85,1,0,'Entire home/apt'
5,100,1,0,'Entire home/apt'
5,80,1,89,'Entire home/apt'
5,130,3,365,'Entire home/apt'
5,130,4,14,'Entire home/apt'
5,40,2,100,'Entire home/apt'
5,205,2,79,'Entire home/apt'
5,120,4,141,'Entire home/apt'
5,125,7,0,'Entire home/apt'
5,100,1,0,'Entire home/apt'
5,85,15,273,'Entire home/apt'
5,62,2,17,'Entire home/apt'
5,115,4,87,'Entire home/apt'
5,80,1,365,'Private room'
5,35,3,365,'Private room'
5,90,1,363,'Private room'
5,134,163,277,'Entire home/apt'
5,202,1,365,'Private room'
5,49,1,0,'Private room'
5,20,7,357,'Private room'
5,45,2,305,'Private room'
5,97,1,0,'Entire home/apt'
5,45,1,57,'Private room'
5,30,1,363,'Private room'
5,165,4,355,'Entire home/apt'
5,40,1,364,'Private room'
5,130,1,344,'Entire home/apt'
5,125,1,365,'Private room'
5,214,4,233,'Entire home/apt'
5,45,1,180,'Private room'
5,76,1,340,'Private room'
5,60,1,184,'Private room'
5,150,1,0,'Private room'
5,50,1,364,'Private room'
5,92,1,316,'Entire home/apt'
5,300,2,223,'Entire home/apt'
5,150,4,47,'Entire home/apt'
5,100,1,364,'Private room'
5,75,1,0,'Entire home/apt'
5,135,4,365,'Entire home/apt'
5,30,1,365,'Private room'
5,90,7,131,'Entire home/apt'
5,70,1,110,'Entire home/apt'
5,45,2,365,'Private room'
5,80,2,81,'Entire home/apt'
5,370,4,0,'Entire home/apt'
5,95,2,67,'Entire home/apt'
5,130,1,364,'Private room'
5,65,1,355,'Private room'
5,90,1,353,'Private room'
5,85,4,61,'Entire home/apt'
5,400,5000,89,'Private room'
5,90,3,178,'Entire home/apt'
5,85,2,160,'Private room'
5,83,1,87,'Entire home/apt'
5,50,1,172,'Private room'
5,120,2,74,'Entire home/apt'
5,70,2,20,'Entire home/apt'
5,130,4,237,'Entire home/apt'
5,490,4,0,'Private room'
5,70,1,178,'Private room'
5,38,1,267,'Private room'
5,65,1,28,'Private room'
5,65,5,43,'Entire home/apt'
5,150,2,161,'Entire home/apt'
5,300,4,88,'Entire home/apt'
5,95,2,0,'Entire home/apt'
5,113,3,354,'Entire home/apt'
5,35,1,365,'Private room'
5,69,3,0,'Entire home/apt'
5,290,5,0,'Entire home/apt'
5,85,2,88,'Entire home/apt'
5,100,1,340,'Entire home/apt'
5,65,1,356,'Private room'
5,37,2,0,'Private room'
5,250,4,281,'Entire home/apt'
5,18,22,0,'Private room'
5,550,5,322,'Entire home/apt'
5,90,2,90,'Entire home/apt'
5,300,1,0,'Entire home/apt'
5,350,7,363,'Entire home/apt'
5,100,2,88,'Entire home/apt'
5,240,2,90,'Entire home/apt'
5,46,1,363,'Private room'
5,95,3,90,'Entire home/apt'
5,36,1,46,'Private room'
5,55,2,0,'Private room'
5,90,2,360,'Entire home/apt'
5,40,1,0,'Private room'
5,60,1,312,'Private room'
5,88,3,288,'Entire home/apt'
5,250,3,232,'Entire home/apt'
5,100,2,365,'Entire home/apt'
5,99,3,365,'Entire home/apt'
5,115,3,89,'Entire home/apt'
5,150,1,175,'Entire home/apt'
5,500,2,365,'Entire home/apt'
5,55,10,33,'Entire home/apt'
5,250,3,12,'Entire home/apt'
5,50,1,348,'Private room'
5,120,1,123,'Entire home/apt'
5,75,4,0,'Entire home/apt'
5,85,2,23,'Entire home/apt'
5,65,4,180,'Private room'
5,49,1,364,'Private room'
5,42,1,0,'Private room'
5,22,1,165,'Private room'
5,190,3,43,'Entire home/apt'
5,100,2,365,'Entire home/apt'
5,120,2,234,'Entire home/apt'
5,60,1,0,'Entire home/apt'
5,16,1,0,'Private room'
5,55,2,365,'Private room'
5,100,5,141,'Entire home/apt'
5,50,3,351,'Private room'
5,45,1,297,'Private room'
5,39,1,365,'Private room'
5,200,1,365,'Private room'
5,80,2,42,'Entire home/apt'
5,119,1,0,'Entire home/apt'
5,35,3,364,'Private room'
5,32,1,365,'Private room'
5,130,7,358,'Entire home/apt'
5,135,2,30,'Entire home/apt'
5,40,1,365,'Private room'
5,110,2,115,'Private room'
5,180,2,362,'Entire home/apt'
5,199,4,0,'Entire home/apt'
5,185,3,348,'Entire home/apt'
5,190,4,62,'Entire home/apt'
5,73,4,316,'Entire home/apt'
5,155,2,357,'Entire home/apt'
5,170,3,0,'Entire home/apt'
5,220,5,38,'Entire home/apt'
5,80,1,48,'Private room'
5,80,2,93,'Private room'
5,65,1,365,'Private room'
5,59,1,332,'Private room'
5,275,2,262,'Entire home/apt'
5,145,1,0,'Entire home/apt'
5,35,1,365,'Private room'
5,68,3,79,'Private room'
5,300,7,0,'Entire home/apt'
5,83,4,254,'Private room'
5,35,1,308,'Private room'
5,98,4,255,'Entire home/apt'
5,24,2,53,'Private room'
5,130,1,39,'Entire home/apt'
5,75,1,0,'Private room'
5,30,2,0,'Private room'
5,150,2,364,'Entire home/apt'
5,44,1,51,'Private room'
5,152,3,0,'Entire home/apt'
5,200,3,0,'Entire home/apt'
5,470,7,365,'Entire home/apt'
5,170,3,143,'Entire home/apt'
5,95,3,62,'Entire home/apt'
5,500,3,333,'Entire home/apt'
5,96,3,43,'Entire home/apt'
5,118,7,362,'Entire home/apt'
5,55,2,100,'Entire home/apt'
5,100,3,272,'Entire home/apt'
5,290,7,239,'Entire home/apt'
5,67,1,365,'Private room'
5,160,7,343,'Entire home/apt'
5,440,5,21,'Entire home/apt'
5,45,2,0,'Private room'
5,50,20,184,'Entire home/apt'
5,85,2,363,'Private room'
5,54,3,358,'Private room'
5,100,3,0,'Entire home/apt'
5,100,2,0,'Entire home/apt'
5,70,1,365,'Private room'
5,99,2,0,'Entire home/apt'
5,200,7,363,'Entire home/apt'
5,95,1,365,'Entire home/apt'
5,99,1,356,'Entire home/apt'
5,110,6,63,'Entire home/apt'
5,48,1,0,'Private room'
5,125,1,310,'Entire home/apt'
5,90,2,0,'Entire home/apt'
5,50,2,102,'Private room'
5,51,1,30,'Entire home/apt'
5,139,3,365,'Entire home/apt'
5,35,2,365,'Private room'
5,133,2,238,'Entire home/apt'
5,49,1,334,'Private room'
5,98,1,0,'Private room'
5,95,3,125,'Entire home/apt'
5,50,1,295,'Private room'
5,300,1,90,'Entire home/apt'
5,120,1,0,'Entire home/apt'
5,59,1,0,'Private room'
5,60,1,361,'Entire home/apt'
5,150,1,364,'Private room'
5,68,1,365,'Private room'
5,145,1,325,'Entire home/apt'
5,200,2,300,'Entire home/apt'
5,72,2,0,'Entire home/apt'
5,123,1,27,'Entire home/apt'
5,137,2,0,'Entire home/apt'
5,49,2,365,'Private room'
5,60,1,365,'Private room'
5,35,1,307,'Private room'
5,60,1,0,'Private room'
5,90,1,285,'Private room'
5,385,1,158,'Entire home/apt'
5,30,1,0,'Private room'
5,50,1,365,'Private room'
5,99,1,154,'Entire home/apt'
5,39,1,48,'Private room'
5,175,5,277,'Entire home/apt'
5,70,1,179,'Private room'
5,312,7,365,'Entire home/apt'
5,89,5,0,'Entire home/apt'
5,48,1,81,'Private room'
5,25,2,309,'Private room'
5,110,1,0,'Entire home/apt'
5,99,3,89,'Entire home/apt'
5,120,1,350,'Entire home/apt'
5,63,2,354,'Entire home/apt'
5,100,2,0,'Private room'
5,150,1,0,'Private room'
5,119,1,221,'Entire home/apt'
5,350,2,0,'Entire home/apt'
5,35,1,343,'Private room'
5,85,2,361,'Entire home/apt'
5,40,7,315,'Private room'
5,211,3,183,'Entire home/apt'
5,32,1,309,'Private room'
5,48,1,283,'Private room'
5,49,5,255,'Private room'
5,20,7,179,'Private room'
5,113,2,319,'Entire home/apt'
5,63,1,77,'Private room'
5,105,2,155,'Entire home/apt'
5,125,1,344,'Entire home/apt'
5,59,1,116,'Private room'
5,36,3,70,'Private room'
5,215,5,43,'Entire home/apt'
5,25,1,179,'Shared room'
5,40,2,28,'Private room'
5,80,1,364,'Private room'
5,41,1,360,'Private room'
5,75,1,285,'Private room'
5,300,1,365,'Private room'
5,110,2,210,'Entire home/apt'
5,250,3,0,'Entire home/apt'
5,150,1,0,'Entire home/apt'
5,350,3,201,'Entire home/apt'
5,70,1,286,'Entire home/apt'
5,65,1,365,'Private room'
5,120,3,295,'Entire home/apt'
5,35,2,365,'Private room'
5,100,1,365,'Private room'
5,5000,1,364,'Private room'
5,160,1,364,'Entire home/apt'
5,95,2,265,'Entire home/apt'
5,250,2,365,'Entire home/apt'
5,150,1,365,'Private room'
5,75,1,337,'Private room'
5,500,7,0,'Entire home/apt'
5,25,2,80,'Private room'
5,200,2,0,'Entire home/apt'
5,35,3,0,'Private room'
5,130,1,365,'Entire home/apt'
5,70,1,83,'Entire home/apt'
5,48,1,298,'Private room'
5,95,3,33,'Entire home/apt'
5,34,4,78,'Private room'
5,53,10,52,'Entire home/apt'
5,130,1,358,'Entire home/apt'
5,75,1,0,'Private room'
5,25,1,353,'Private room'
5,40,2,347,'Private room'
5,28,1,288,'Private room'
5,50,2,354,'Private room'
5,65,3,185,'Entire home/apt'
5,30,2,314,'Private room'
5,30,1,73,'Private room'
5,150,1,270,'Entire home/apt'
5,111,3,73,'Entire home/apt'
5,55,3,363,'Private room'
5,90,2,79,'Entire home/apt'
5,250,1,0,'Entire home/apt'
5,36,2,88,'Private room'
5,115,1,307,'Entire home/apt'
5,39,1,351,'Private room'
5,40,2,46,'Private room'
5,80,4,253,'Entire home/apt'
5,100,1,0,'Entire home/apt'
5,95,2,363,'Entire home/apt'
5,94,30,282,'Entire home/apt'
5,50,1,88,'Private room'
5,360,7,365,'Entire home/apt'
5,805,3,0,'Entire home/apt'
5,110,1,312,'Entire home/apt'
5,57,2,85,'Private room'
5,72,1,85,'Entire home/apt'
5,92,14,0,'Entire home/apt'
5,360,7,346,'Entire home/apt'
5,150,7,0,'Entire home/apt'
5,50,2,365,'Private room'
5,150,1,0,'Entire home/apt'
5,45,1,359,'Private room'
5,75,7,365,'Private room'
5,85,1,337,'Private room'
5,250,3,226,'Entire home/apt'
5,45,2,33,'Private room'
5,30,2,61,'Private room'
5,120,7,345,'Entire home/apt'
5,40,3,337,'Private room'
5,312,7,365,'Entire home/apt'
5,75,1,54,'Private room'
5,130,1,352,'Entire home/apt'
5,372,4,0,'Entire home/apt'
5,75,1,365,'Private room'
5,195,1,365,'Entire home/apt'
5,145,1,348,'Entire home/apt'
5,165,3,365,'Entire home/apt'
5,145,2,0,'Private room'
5,60,1,365,'Private room'
5,40,1,153,'Private room'
5,60,2,363,'Private room'
5,79,1,0,'Entire home/apt'
5,30,1,332,'Private room'
5,45,3,365,'Private room'
5,85,5,287,'Entire home/apt'
5,99,2,0,'Entire home/apt'
5,200,1,0,'Shared room'
5,35,1,59,'Private room'
5,325,1,0,'Entire home/apt'
5,80,4,361,'Entire home/apt'
5,67,4,178,'Private room'
5,300,5,95,'Entire home/apt'
5,42,1,0,'Private room'
5,40,1,88,'Entire home/apt'
5,72,5,365,'Entire home/apt'
5,90,1,85,'Entire home/apt'
5,100,1,364,'Private room'
5,600,3,0,'Entire home/apt'
5,60,1,365,'Private room'
5,125,2,58,'Entire home/apt'
5,275,4,65,'Entire home/apt'
5,30,2,152,'Private room'
5,89,2,99,'Entire home/apt'
5,350,3,72,'Entire home/apt'
5,290,6,21,'Entire home/apt'
5,95,2,86,'Private room'
5,95,1,365,'Private room'
5,40,1,273,'Private room'
5,55,1,49,'Private room'
5,170,1,269,'Entire home/apt'
5,99,3,313,'Entire home/apt'
5,50,1,71,'Private room'
5,50,3,365,'Private room'
5,49,4,363,'Private room'
5,30,1,74,'Private room'
5,50,1,0,'Private room'
5,25,2,312,'Private room'
5,50,2,345,'Private room'
5,240,3,0,'Entire home/apt'
5,36,1,112,'Private room'
5,265,3,44,'Entire home/apt'
5,40,1,335,'Private room'
5,85,3,317,'Entire home/apt'
5,130,1,177,'Entire home/apt'
5,68,1,365,'Private room'
5,80,3,365,'Entire home/apt'
5,40,1,60,'Private room'
5,120,3,0,'Entire home/apt'
5,85,1,270,'Entire home/apt'
5,149,5,0,'Entire home/apt'
5,32,1,352,'Private room'
5,195,2,0,'Private room'
5,35,1,365,'Private room'
5,180,2,196,'Entire home/apt'
5,120,1,0,'Private room'
5,30,1,247,'Private room'
5,100,6,0,'Entire home/apt'
5,55,2,87,'Private room'
5,150,3,88,'Entire home/apt'
5,75,1,349,'Private room'
5,99,1,0,'Entire home/apt'
5,35,1,364,'Private room'
5,400,1,0,'Entire home/apt'
5,250,1,365,'Private room'
5,50,2,89,'Private room'
5,100,1,365,'Private room'
5,125,5,8,'Entire home/apt'
5,64,3,11,'Entire home/apt'
5,75,2,265,'Entire home/apt'
5,94,3,312,'Private room'
5,213,3,0,'Entire home/apt'
5,40,1,79,'Private room'
5,30,1,2,'Private room'
5,108,4,63,'Entire home/apt'
5,150,3,0,'Entire home/apt'
5,80,2,0,'Entire home/apt'
5,150,1,175,'Entire home/apt'
5,40,2,364,'Private room'
5,40,1,283,'Private room'
5,50,2,83,'Private room'
5,58,2,364,'Private room'
5,70,2,363,'Private room'
5,55,2,110,'Private room'
5,99,4,293,'Private room'
5,275,7,62,'Entire home/apt'
5,38,1,355,'Private room'
5,60,2,363,'Private room'
5,35,1,0,'Private room'
5,220,5,365,'Entire home/apt'
5,280,10,83,'Entire home/apt'
5,185,3,0,'Entire home/apt'
5,27,1,189,'Private room'
5,135,2,90,'Entire home/apt'
5,105,4,0,'Entire home/apt'
5,150,3,0,'Entire home/apt'
5,31,2,6,'Private room'
5,73,5,0,'Entire home/apt'
5,229,7,355,'Entire home/apt'
5,48,1,0,'Private room'
5,179,1,232,'Entire home/apt'
5,77,2,365,'Private room'
5,100,1,0,'Private room'
5,155,2,365,'Private room'
5,23,2,336,'Private room'
5,220,7,116,'Entire home/apt'
5,80,1,0,'Private room'
5,60,1,364,'Private room'
5,65,1,49,'Private room'
5,130,5,0,'Entire home/apt'
5,50,3,316,'Private room'
5,150,1,179,'Private room'
5,55,1,210,'Private room'
5,40,1,363,'Private room'
5,90,7,0,'Entire home/apt'
5,350,4,269,'Entire home/apt'
5,72,3,47,'Private room'
5,36,1,134,'Private room'
5,500,2,365,'Entire home/apt'
5,120,1,165,'Entire home/apt'
5,500,6,57,'Entire home/apt'
5,109,3,220,'Entire home/apt'
5,200,3,300,'Entire home/apt'
5,70,2,58,'Entire home/apt'
5,18,1,177,'Private room'
5,140,2,103,'Private room'
5,150,1,0,'Entire home/apt'
5,60,1,316,'Entire home/apt'
5,419,4,0,'Entire home/apt'
5,26,1,328,'Private room'
5,42,1,75,'Private room'
5,50,3,365,'Private room'
5,46,1,339,'Private room'
5,70,2,0,'Private room'
5,39,1,364,'Private room'
5,85,6,2,'Entire home/apt'
5,27,1,161,'Private room'
5,73,1,365,'Private room'
5,50,1,91,'Private room'
5,80,1,111,'Private room'
5,100,1,363,'Private room'
5,235,2,28,'Entire home/apt'
5,43,1,291,'Private room'
5,56,2,15,'Entire home/apt'
5,68,2,0,'Entire home/apt'
5,35,1,346,'Private room'
5,120,3,333,'Entire home/apt'
5,75,7,0,'Private room'
5,90,4,253,'Entire home/apt'
5,75,1,165,'Private room'
5,50,3,345,'Private room'
5,150,5,0,'Entire home/apt'
5,64,1,63,'Private room'
5,45,2,28,'Private room'
5,98,3,226,'Entire home/apt'
5,77,2,363,'Private room'
5,104,1,180,'Private room'
5,45,1,323,'Private room'
5,145,3,323,'Entire home/apt'
5,99,1,259,'Entire home/apt'
5,40,3,0,'Private room'
5,60,3,337,'Private room'
5,50,7,0,'Entire home/apt'
5,135,3,358,'Entire home/apt'
5,75,1,0,'Private room'
5,90,2,179,'Private room'
5,25,1,86,'Private room'
5,120,1,8,'Entire home/apt'
5,385,21,270,'Entire home/apt'
5,60,1,356,'Private room'
5,120,5,15,'Entire home/apt'
5,30,1,334,'Private room'
5,57,1,364,'Private room'
5,155,7,362,'Entire home/apt'
5,130,7,355,'Entire home/apt'
5,61,2,363,'Private room'
5,38,1,335,'Private room'
5,69,2,365,'Private room'
5,350,3,281,'Entire home/apt'
5,280,6,1,'Entire home/apt'
5,260,2,178,'Entire home/apt'
5,115,3,222,'Entire home/apt'
5,40,3,66,'Entire home/apt'
5,135,1,365,'Private room'
5,37,1,189,'Private room'
5,210,3,359,'Private room'
5,55,5,365,'Private room'
5,45,1,181,'Private room'
5,45,1,317,'Private room'
5,70,2,90,'Entire home/apt'
5,40,1,363,'Private room'
5,75,1,0,'Private room'
5,90,3,325,'Entire home/apt'
5,39,1,329,'Private room'
5,425,1,362,'Entire home/apt'
5,60,3,189,'Entire home/apt'
5,39,1,0,'Private room'
5,200,3,123,'Entire home/apt'
5,60,5,0,'Entire home/apt'
5,125,2,365,'Entire home/apt'
5,200,4,0,'Entire home/apt'
5,25,2,0,'Private room'
5,45,2,28,'Entire home/apt'
5,99,1,0,'Entire home/apt'
5,99,2,191,'Entire home/apt'
5,175,1,0,'Entire home/apt'
5,150,30,364,'Entire home/apt'
5,200,7,249,'Entire home/apt'
5,110,2,44,'Entire home/apt'
5,50,1,358,'Private room'
5,130,120,0,'Entire home/apt'
5,90,1,334,'Entire home/apt'
5,99,3,246,'Entire home/apt'
5,80,1,358,'Private room'
5,350,5,0,'Entire home/apt'
5,65,1,365,'Private room'
5,120,2,247,'Entire home/apt'
5,85,1,131,'Entire home/apt'
5,45,1,349,'Private room'
5,65,1,364,'Private room'
5,75,1,365,'Private room'
5,45,1,287,'Private room'
5,145,5,332,'Entire home/apt'
5,500,1,0,'Entire home/apt'
5,40,1,7,'Private room'
5,70,5,0,'Entire home/apt'
5,481,3,1,'Entire home/apt'
5,159,2,139,'Entire home/apt'
5,68,1,4,'Entire home/apt'
5,50,1,175,'Private room'
5,300,1,62,'Entire home/apt'
5,75,2,49,'Entire home/apt'
5,120,1,0,'Private room'
5,171,7,88,'Entire home/apt'
5,64,365,365,'Private room'
5,99,2,231,'Private room'
5,200,2,172,'Entire home/apt'
5,155,2,139,'Entire home/apt'
5,25,1,364,'Private room'
5,89,4,365,'Entire home/apt'
5,75,1,151,'Private room'
5,65,4,0,'Entire home/apt'
5,190,2,0,'Entire home/apt'
5,105,1,4,'Entire home/apt'
5,140,7,35,'Entire home/apt'
5,40,1,365,'Private room'
5,1500,7,57,'Entire home/apt'
5,65,1,298,'Private room'
5,250,4,0,'Entire home/apt'
5,125,3,342,'Entire home/apt'
5,110,1,0,'Entire home/apt'
5,75,2,86,'Private room'
5,354,3,1,'Entire home/apt'
5,100,7,322,'Entire home/apt'
5,37,2,352,'Private room'
5,149,3,244,'Entire home/apt'
5,120,1,80,'Entire home/apt'
5,130,1,357,'Entire home/apt'
5,110,3,365,'Entire home/apt'
5,125,4,243,'Entire home/apt'
5,60,1,347,'Private room'
5,70,1,63,'Private room'
5,32,3,0,'Private room'
5,102,2,108,'Entire home/apt'
5,80,1,365,'Private room'
5,65,3,329,'Private room'
5,35,1,47,'Entire home/apt'
5,52,3,362,'Private room'
5,125,2,46,'Entire home/apt'
5,150,7,0,'Entire home/apt'
5,150,2,365,'Private room'
5,50,1,84,'Private room'
5,50,2,59,'Private room'
5,60,1,90,'Private room'
5,55,4,269,'Private room'
5,150,1,0,'Entire home/apt'
5,299,3,0,'Entire home/apt'
5,45,1,362,'Private room'
5,180,3,9,'Entire home/apt'
5,75,2,0,'Entire home/apt'
5,55,1,62,'Private room'
5,160,3,0,'Entire home/apt'
5,52,1,365,'Private room'
5,61,1,365,'Private room'
5,70,1,364,'Private room'
5,29,1,14,'Private room'
5,38,1,0,'Private room'
5,150,2,269,'Entire home/apt'
5,50,1,182,'Private room'
5,100,2,0,'Entire home/apt'
5,145,3,43,'Entire home/apt'
5,90,2,335,'Entire home/apt'
5,50,3,341,'Private room'
5,125,1,0,'Private room'
5,45,1,133,'Private room'
5,50,1,0,'Entire home/apt'
5,32,1,363,'Private room'
5,40,2,152,'Private room'
5,110,2,148,'Entire home/apt'
5,50,2,364,'Private room'
5,45,1,361,'Private room'
5,100,1,342,'Private room'
5,38,1,43,'Private room'
5,125,7,79,'Entire home/apt'
5,160,5,0,'Entire home/apt'
5,35,1,363,'Private room'
5,77,4,318,'Entire home/apt'
5,300,4,0,'Entire home/apt'
5,25,1,37,'Private room'
5,48,1,337,'Private room'
5,40,1,0,'Private room'
5,134,14,0,'Entire home/apt'
5,140,1,357,'Entire home/apt'
5,35,7,307,'Private room'
5,250,3,56,'Entire home/apt'
5,150,1,0,'Entire home/apt'
5,69,1,364,'Private room'
5,203,5,223,'Entire home/apt'
5,58,2,349,'Private room'
5,110,2,0,'Private room'
5,40,1,365,'Private room'
5,180,4,0,'Entire home/apt'
5,55,3,318,'Entire home/apt'
5,65,1,338,'Private room'
5,95,2,99,'Private room'
5,66,2,61,'Private room'
5,250,7,334,'Entire home/apt'
5,119,4,0,'Entire home/apt'
5,98,2,6,'Entire home/apt'
5,35,1,82,'Private room'
5,100,2,144,'Entire home/apt'
5,164,2,42,'Entire home/apt'
5,90,1,153,'Private room'
5,27,1,365,'Private room'
5,60,1,292,'Private room'
5,260,3,176,'Entire home/apt'
5,140,2,215,'Entire home/apt'
5,90,8,364,'Entire home/apt'
5,70,2,0,'Entire home/apt'
5,40,1,365,'Private room'
5,100,5,229,'Entire home/apt'
5,200,1,0,'Private room'
5,57,1,0,'Private room'
5,80,3,247,'Entire home/apt'
5,125,2,72,'Entire home/apt'
5,200,5,171,'Entire home/apt'
5,54,2,0,'Private room'
5,250,2,346,'Entire home/apt'
5,335,3,21,'Entire home/apt'
5,120,1,0,'Private room'
5,40,1,284,'Private room'
5,70,1,358,'Private room'
5,35,1,77,'Private room'
5,75,2,17,'Entire home/apt'
5,195,3,324,'Entire home/apt'
5,80,3,0,'Entire home/apt'
5,99,5,62,'Entire home/apt'
5,70,1,364,'Private room'
5,52,5,90,'Entire home/apt'
5,70,1,0,'Private room'
5,52,1,313,'Private room'
5,140,3,297,'Entire home/apt'
5,65,1,337,'Private room'
5,120,3,61,'Entire home/apt'
5,115,4,37,'Entire home/apt'
5,48,2,121,'Private room'
5,75,1,365,'Private room'
5,120,1,365,'Private room'
5,109,5,169,'Entire home/apt'
5,190,2,0,'Entire home/apt'
5,96,1,80,'Entire home/apt'
5,150,4,88,'Entire home/apt'
5,32,1,334,'Private room'
5,30,3,159,'Private room'
5,100,2,56,'Entire home/apt'
5,25,1,0,'Private room'
5,269,3,0,'Entire home/apt'
5,47,1,161,'Private room'
5,115,4,27,'Entire home/apt'
5,50,3,0,'Entire home/apt'
5,65,1,89,'Private room'
5,150,7,0,'Entire home/apt'
5,32,3,351,'Private room'
5,45,3,184,'Private room'
5,120,2,183,'Entire home/apt'
5,50,1,333,'Private room'
5,150,2,0,'Entire home/apt'
5,60,2,336,'Entire home/apt'
5,150,2,206,'Entire home/apt'
5,100,1,90,'Private room'
5,70,1,363,'Private room'
5,79,2,360,'Entire home/apt'
5,76,3,23,'Entire home/apt'
5,75,1,0,'Entire home/apt'
5,200,1,88,'Entire home/apt'
5,100,2,365,'Entire home/apt'
5,430,3,0,'Entire home/apt'
5,175,3,10,'Entire home/apt'
5,95,1,0,'Private room'
5,70,1,117,'Private room'
