price,minimum_nights,availability_365,neighbourhood,room_type
22,4,86,6,1
100,1,0,6,2
160,6,0,6,2
12,1,3,6,1
93,4,0,6,2
87,1,358,6,2
65,1,365,6,1
45,1,0,6,1
90,4,299,6,2
52,2,363,6,1
65,2,176,6,2
735,3,0,6,2
420,1,0,6,2
35,1,0,6,1
100,2,332,6,1
50,1,365,6,1
125,14,271,6,2
70,2,206,6,2
150,7,365,6,2
40,1,89,6,1
55,2,362,6,1
600,6,87,6,2
25,1,344,6,1
30,7,365,6,1
69,1,0,6,1
45,2,51,6,1
21,1,312,6,1
119,1,355,6,2
75,1,361,6,2
52,1,246,6,1
79,3,10,6,2
45,3,122,6,2
64,1,213,6,1
29,1,0,6,1
125,3,22,6,2
200,1,365,6,2
230,6,10,6,2
92,3,364,6,2
42,1,305,6,2
60,2,365,6,1
37,1,342,6,1
250,4,29,6,2
150,1,79,6,2
25,1,358,6,1
140,3,25,6,2
130,2,109,6,2
36,2,364,6,1
28,2,14,6,1
20,1,84,6,1
49,2,168,6,1
49,1,0,6,1
322,3,0,6,2
28,1,152,6,1
110,1,92,6,2
150,7,62,6,2
280,2,0,6,2
165,4,257,6,2
65,1,90,6,1
110,1,92,6,2
150,1,0,6,2
45,1,365,6,1
49,1,365,6,1
70,1,0,6,1
395,1,0,6,2
175,5,14,6,2
33,7,365,6,1
85,2,47,6,2
300,2,306,6,2
40,3,36,6,1
310,5,21,6,2
30,2,307,6,1
480,3,303,6,2
31,1,224,6,1
50,1,365,6,1
65,1,365,6,1
130,1,0,6,2
431,3,0,6,2
110,1,91,6,2
59,2,354,6,2
40,1,365,6,1
65,3,340,6,1
50,1,67,6,1
70,5,88,6,2
40,1,0,6,1
140,2,0,6,2
30,1,0,6,1
35,1,82,6,1
26,1,129,6,1
45,2,338,6,1
49,3,180,6,1
95,7,64,6,2
189,1,308,6,2
50,1,365,6,1
35,1,0,6,1
50,3,16,6,2
40,3,363,6,1
75,1,0,6,2
290,3,0,6,2
102,2,71,6,2
40,1,335,6,1
255,2,201,6,2
215,3,365,6,2
90,1,0,6,2
69,2,293,6,2
59,2,365,6,2
45,7,0,6,1
31,1,361,6,1
110,1,166,6,2
80,2,54,6,2
31,1,327,6,1
75,1,365,6,1
300,2,237,6,2
72,3,129,6,2
80,2,0,6,2
25,1,96,6,1
95,7,0,6,2
100,3,0,6,2
55,3,309,6,2
50,1,363,6,1
60,1,365,6,1
25,1,282,6,1
35,1,0,6,1
35,3,365,6,1
95,4,0,6,2
199,5,274,6,2
40,1,364,6,1
75,1,365,6,1
25,1,0,6,1
90,1,179,6,2
60,1,357,6,2
90,2,19,6,2
30,2,137,6,1
13,1,4,6,3
110,2,192,6,2
45,1,263,6,1
65,2,365,6,1
50,1,365,6,1
28,1,95,6,1
18,1,0,6,1
230,2,161,6,2
33,2,339,6,1
120,3,263,6,2
40,1,0,6,1
40,2,338,6,1
45,1,287,6,1
70,3,0,6,1
90,2,3,6,2
44,3,365,6,1
37,3,89,6,1
155,2,58,6,2
36,5,41,6,1
50,3,277,6,2
190,3,31,6,2
50,1,365,6,1
75,90,89,6,2
100,1,365,6,1
55,1,348,6,1
75,4,0,6,2
42,2,304,6,1
150,3,364,6,2
50,1,0,6,1
30,1,363,6,1
24,2,358,6,1
133,4,8,6,2
13,1,4,6,3
135,3,317,6,2
55,1,185,6,1
37,1,338,6,1
200,2,365,6,2
45,3,328,6,1
35,1,301,6,1
100,3,346,6,2
25,1,365,6,1
99,3,148,6,2
70,1,0,6,1
142,1,0,6,1
90,3,350,6,2
75,4,20,6,2
48,1,172,6,1
130,2,67,6,2
40,2,90,6,1
85,1,294,6,2
49,1,0,6,2
25,1,0,6,1
61,1,90,6,1
13,1,4,6,3
27,2,338,6,1
100,2,361,6,2
13,1,4,6,3
116,2,308,6,2
13,1,4,6,3
110,2,0,6,2
34,12,332,6,1
200,1,0,6,2
70,1,365,6,1
42,1,359,6,1
79,1,352,6,2
31,1,0,6,1
25,1,4,6,1
115,3,333,6,2
25,1,0,6,1
30,1,65,6,2
75,1,364,6,1
220,5,9,6,2
48,1,362,6,1
60,2,365,6,2
225,1,0,6,1
13,1,4,6,3
52,1,88,6,1
55,1,361,6,1
25,2,154,6,1
40,1,362,6,1
82,1,365,6,1
85,2,0,6,2
35,1,64,6,1
35,7,86,6,1
25,7,365,6,1
85,1,0,6,2
98,1,365,6,2
100,3,250,6,2
30,1,87,6,1
31,1,362,6,1
65,1,278,6,1
65,3,359,6,1
79,1,224,6,2
26,1,348,6,1
40,2,338,6,1
72,1,307,6,2
33,1,331,6,1
151,1,0,6,2
225,7,111,6,2
59,2,352,6,2
58,1,365,6,1
65,7,365,6,2
30,2,310,6,1
40,2,175,6,1
49,1,63,6,1
60,3,365,6,1
40,1,364,6,1
69,2,357,6,2
100,1,0,6,1
49,1,176,6,1
75,1,364,6,1
69,4,0,6,2
130,1,364,6,1
160,3,273,6,2
29,2,176,6,1
70,1,17,6,2
195,3,365,6,2
25,3,61,6,1
75,7,0,6,2
22,2,0,6,1
70,1,301,6,2
191,1,222,6,2
59,2,49,6,2
40,1,175,6,1
75,2,37,6,2
27,1,365,6,1
90,2,74,6,2
50,1,308,6,1
395,3,0,6,2
69,3,322,6,1
80,1,341,6,2
18,14,57,6,1
33,2,161,6,1
32,5,7,6,1
100,2,0,6,2
75,5,236,6,2
23,7,80,6,1
60,1,140,6,1
70,3,5,6,2
60,1,0,6,2
50,3,321,6,2
120,1,364,6,2
200,5,254,6,2
13,1,4,6,3
200,1,340,6,2
40,2,11,6,1
20,10,365,6,3
44,2,248,6,1
45,1,314,6,1
95,2,0,6,2
35,1,0,6,1
50,1,364,6,1
39,1,104,6,1
75,4,35,6,2
40,1,363,6,1
13,1,22,6,3
13,1,3,6,3
40,1,307,6,1
35,1,254,6,1
100,2,0,6,2
65,1,348,6,2
40,1,181,6,1
50,1,365,6,1
70,2,0,6,2
38,1,311,6,1
33,1,348,6,1
38,1,300,6,1
48,1,274,6,1
160,1,13,6,2
85,1,0,6,1
25,2,347,6,1
70,3,364,6,1
90,2,320,6,2
75,1,84,6,2
69,1,0,6,1
160,2,363,6,2
40,1,0,6,1
13,1,3,6,3
30,5,0,6,1
44,1,364,6,1
160,2,364,6,2
26,1,9,6,1
70,5,285,6,2
200,3,362,6,2
89,3,90,6,2
250,1,178,6,1
40,1,365,6,1
35,1,91,6,1
65,3,41,6,2
100,1,90,6,1
81,2,89,6,2
55,1,365,6,1
35,1,184,6,1
120,3,0,6,2
70,7,289,6,2
200,2,82,6,2
100,3,357,6,2
100,2,169,6,2
175,1,229,6,2
85,1,128,6,2
100,1,21,6,2
100,1,181,6,2
50,6,90,6,1
50,1,151,6,1
35,1,0,6,1
125,2,43,6,2
142,2,32,6,2
24,4,46,6,1
23,1,326,6,1
120,1,341,6,2
129,2,181,6,2
150,3,93,6,2
120,2,71,6,2
35,1,26,6,1
190,3,0,6,2
75,1,364,6,1
200,1,365,6,1
40,1,90,6,1
36,1,358,6,1
30,1,89,6,1
24,1,365,6,1
80,4,362,6,2
250,2,48,6,2
270,3,0,6,2
40,1,365,6,1
30,3,90,6,1
60,14,6,6,2
37,2,83,6,1
50,1,181,6,1
30,7,307,6,1
37,2,72,6,1
100,1,0,6,2
39,1,364,6,1
30,1,0,6,1
357,7,264,6,2
65,2,36,6,2
65,2,364,6,1
109,2,322,6,2
140,3,280,6,2
39,1,180,6,1
13,1,3,6,3
30,1,365,6,1
93,3,0,6,2
100,1,279,6,2
240,5,202,6,2
28,1,181,6,1
330,3,122,6,2
45,2,365,6,1
72,5,203,6,2
130,1,0,6,2
55,1,0,6,1
25,1,357,6,1
25,1,354,6,1
38,1,333,6,1
34,3,361,6,1
45,1,356,6,1
54,1,335,6,1
83,3,42,6,2
49,1,3,6,1
40,1,311,6,1
30,2,291,6,1
50,2,119,6,1
110,1,0,6,2
37,2,55,6,1
125,2,364,6,2
45,1,0,6,1
45,3,351,6,1
42,1,354,6,1
40,1,365,6,1
95,1,365,6,1
95,1,181,6,2
13,1,3,6,3
215,6,311,6,2
45,1,365,6,1
65,5,90,6,1
45,2,272,6,1
55,1,277,6,1
450,5,344,6,2
30,1,159,6,1
100,14,87,6,2
13,1,3,6,3
89,1,362,6,1
100,2,362,6,2
11,1,0,6,1
150,1,359,6,1
55,1,93,6,1
35,1,181,6,1
30,1,242,6,1
85,1,0,6,2
68,4,11,6,2
55,3,317,6,2
25,1,0,6,1
150,6,0,6,2
80,1,0,6,2
77,1,131,6,2
28,14,60,6,1
305,5,0,6,2
13,1,3,6,3
41,1,321,6,1
50,1,355,6,1
48,1,357,6,1
58,1,18,6,2
50,1,365,6,1
35,1,177,6,1
150,7,365,6,1
110,1,333,6,2
26,4,0,6,1
33,1,134,6,1
150,3,61,6,2
50,1,365,6,1
33,2,216,6,1
95,3,123,6,2
500,2,365,6,2
70,3,88,6,2
85,2,151,6,2
150,3,0,6,2
35,1,153,6,1
150,3,108,6,2
45,1,365,6,1
60,3,0,6,2
65,1,326,6,2
155,3,25,6,2
34,1,327,6,1
45,1,0,6,1
50,2,267,6,1
120,2,51,6,2
395,5,54,6,2
27,10,0,6,1
60,1,365,6,1
38,2,0,6,1
109,1,336,6,1
70,2,38,6,2
20,5,83,6,3
3500,1,90,6,1
70,1,153,6,2
50,1,0,6,1
125,3,322,6,2
171,3,191,6,2
69,1,364,6,2
60,1,0,6,1
135,1,0,6,2
69,2,365,6,2
38,1,358,6,1
59,1,0,6,1
30,2,341,6,1
25,2,253,6,1
35,2,359,6,1
90,3,143,6,2
75,1,5,6,2
53,1,45,6,1
24,2,5,6,1
58,2,10,6,2
294,4,0,6,2
139,1,118,6,2
25,1,55,6,1
64,1,365,6,1
80,2,302,6,2
50,3,362,6,1
40,1,363,6,1
145,3,53,6,2
29,1,365,6,3
80,5,255,6,2
95,1,74,6,2
35,3,179,6,1
45,1,359,6,1
70,4,0,6,2
27,1,361,6,1
150,2,344,6,2
110,2,365,6,1
200,2,27,6,2
55,3,72,6,1
35,5,364,6,1
65,1,90,6,1
95,1,355,6,1
110,1,0,6,2
69,1,362,6,1
120,3,255,6,2
36,3,89,6,2
67,2,0,6,2
59,2,337,6,2
135,2,35,6,2
75,1,336,6,2
34,1,274,6,1
75,1,332,6,2
32,2,114,8,1
28,1,0,8,1
275,2,365,8,2
25,7,365,8,1
150,1,180,8,2
143,10,4,8,1
36,1,364,8,1
180,3,286,8,2
135,2,47,8,2
40,1,2,8,1
45,5,176,8,1
65,10,0,8,2
60,14,0,8,2
35,1,353,8,1
35,2,356,8,1
60,1,350,8,1
250,4,40,8,2
150,3,362,8,2
100,2,105,8,2
140,5,364,8,2
59,4,62,8,2
150,1,0,8,2
35,5,111,8,1
85,3,34,8,2
40,1,248,8,1
81,2,13,8,2
159,1,0,8,2
120,2,11,8,2
45,2,162,8,1
55,1,53,8,2
30,6,0,8,1
70,1,0,8,2
125,3,62,8,2
89,2,50,8,2
55,6,91,8,1
63,5,0,8,2
50,3,364,8,3
45,1,99,8,1
35,1,0,8,1
31,2,0,8,2
175,5,0,8,2
65,4,68,8,2
34,3,0,8,1
65,2,85,8,1
35,6,0,8,1
47,3,365,8,1
70,4,63,8,2
36,2,279,8,1
115,3,204,8,2
32,1,163,8,1
100,7,0,8,2
80,4,63,8,2
180,5,0,8,2
100,3,55,8,2
23,4,205,8,1
169,2,0,8,2
35,3,364,8,1
90,1,364,8,1
90,2,0,8,2
38,1,257,8,1
225,5,0,8,2
42,1,25,8,1
125,1,0,8,2
30,2,365,8,1
250,7,0,8,2
100,1,0,8,1
28,5,47,8,1
84,1,0,8,2
32,2,339,8,1
49,3,0,8,1
320,4,306,8,2
22,2,70,8,1
45,1,336,8,1
40,2,0,8,1
80,5,1,8,2
110,1,0,8,2
59,1,302,8,1
65,1,0,8,1
69,5,283,8,1
40,7,365,8,1
40,1,73,8,1
25,1,363,8,1
30,1,0,8,1
35,2,45,8,1
30,2,339,8,1
25,3,26,8,1
40,2,28,8,1
29,1,31,8,1
25,1,0,8,1
25,2,315,8,1
38,1,365,8,1
25,1,365,8,1
32,1,14,8,1
20,1,337,8,1
20,1,344,8,1
31,3,361,8,1
54,1,364,8,1
35,2,365,8,1
33,2,146,8,1
79,3,281,8,1
64,4,291,8,2
30,1,63,8,1
160,7,87,8,2
25,1,61,8,1
48,1,177,8,2
99,2,0,8,2
55,1,148,8,2
54,1,0,8,2
55,7,0,8,2
25,3,0,8,1
65,1,62,8,2
58,1,355,8,2
150,1,0,8,2
100,3,21,8,2
39,2,292,8,1
69,2,365,8,2
69,2,365,8,1
101,3,217,8,2
45,2,264,8,1
52,1,153,8,2
85,1,42,8,2
120,7,0,8,2
45,2,358,8,2
90,2,323,8,2
90,5,215,8,2
70,1,0,8,2
400,4,90,8,2
125,3,48,8,2
110,3,330,8,2
60,2,307,8,2
183,1,365,8,2
92,2,126,8,2
30,1,0,8,2
50,7,309,8,2
237,2,365,8,2
90,5,89,8,2
70,1,5,8,2
150,2,0,8,2
50,1,354,8,2
95,1,301,8,2
125,7,362,8,2
150,5,0,8,2
70,2,365,8,2
144,2,315,8,2
200,2,365,8,2
30,1,365,8,3
25,2,361,8,1
29,1,0,8,1
120,2,365,8,1
43,1,127,8,1
30,2,363,8,1
999,1,179,8,1
40,1,364,8,1
27,2,217,8,1
60,2,0,8,1
33,1,362,8,1
67,6,52,8,2
33,1,0,8,1
45,1,0,8,1
34,1,121,8,1
48,1,311,8,1
23,3,330,8,1
30,3,167,8,1
75,2,0,8,2
33,1,334,8,1
38,2,246,8,1
80,1,0,8,1
168,4,337,8,2
38,1,88,8,1
25,15,83,8,1
39,1,355,8,1
65,1,0,8,1
23,1,75,8,1
30,1,0,8,1
35,1,363,8,3
50,1,128,8,1
55,2,62,8,1
120,3,365,8,2
110,2,357,8,2
70,10,123,8,2
248,6,0,8,2
150,3,355,8,2
33,1,238,8,1
159,2,147,8,2
50,1,363,8,1
106,4,343,8,2
37,2,0,8,1
89,2,271,8,2
79,2,328,8,2
23,1,13,8,1
32,2,0,8,1
75,2,363,8,2
40,3,244,8,1
66,24,126,8,1
45,2,90,8,1
50,2,339,8,1
45,1,364,8,1
44,3,365,8,1
40,2,294,8,1
150,3,62,8,2
55,2,300,8,1
25,2,24,8,1
50,1,85,8,1
70,2,62,8,2
45,1,365,8,1
500,5,363,8,2
34,2,59,8,1
42,7,364,8,1
40,2,176,8,1
27,1,0,8,1
20,1,0,8,1
95,3,96,8,2
129,3,0,8,2
60,2,0,8,2
50,1,365,8,1
60,1,365,8,1
40,1,20,8,1
98,2,57,8,2
210,2,55,8,2
35,1,0,8,1
50,1,276,8,1
35,2,364,8,1
150,2,81,8,2
45,3,64,8,1
35,2,365,8,1
100,3,342,8,2
85,2,365,8,2
43,3,0,8,1
25,2,363,8,1
300,2,172,8,2
50,7,0,8,1
60,1,365,8,1
75,1,0,8,2
110,2,365,8,2
22,6,44,8,1
23,7,363,8,1
24,1,78,8,1
72,3,0,8,2
50,1,168,8,2
100,1,0,8,2
120,2,136,8,2
35,1,351,8,1
35,1,0,8,1
34,1,351,8,1
105,2,135,8,2
25,2,363,8,1
55,3,337,8,2
180,1,365,8,1
37,2,348,8,1
55,1,365,8,1
65,1,343,8,2
37,2,33,8,1
24,1,55,8,1
45,3,15,8,1
80,4,365,8,2
28,2,89,8,1
425,7,358,8,2
40,1,365,8,1
23,1,0,8,1
70,2,0,8,1
44,1,188,8,2
70,7,90,8,2
40,2,202,8,1
32,3,88,8,1
55,1,327,8,1
60,1,0,8,1
49,2,204,8,2
150,2,15,8,2
45,2,215,8,1
30,1,0,8,1
60,2,150,8,2
70,1,364,8,1
35,4,365,8,1
65,1,341,8,2
385,3,0,8,2
40,1,357,8,1
45,2,338,8,1
55,11,134,8,2
43,1,235,8,1
389,4,0,8,2
80,2,295,8,2
29,1,0,8,1
38,1,54,8,1
19,28,364,8,1
170,4,15,8,2
30,3,0,8,1
35,1,169,8,1
150,3,353,8,2
102,3,90,8,2
250,1,0,8,2
80,7,336,8,2
65,1,335,8,1
80,3,143,8,2
20,1,365,8,1
90,3,125,8,2
36,7,281,8,1
60,1,365,8,1
69,5,127,8,2
130,3,133,8,2
35,1,311,8,1
86,1,365,8,1
60,1,88,8,2
35,2,357,8,1
45,1,81,8,1
85,1,0,8,2
37,1,0,8,2
57,2,62,8,2
110,1,58,8,2
120,1,0,8,2
75,5,62,8,2
60,3,332,8,1
45,2,32,8,1
330,6,321,8,2
130,4,62,8,2
22,1,0,8,1
54,2,74,8,2
139,1,127,8,2
55,1,6,8,2
25,2,265,8,1
45,5,18,8,1
200,3,0,8,2
60,9,0,8,2
18,1,325,8,3
38,2,72,8,1
31,1,299,8,1
29,5,88,8,1
60,1,215,8,2
24,1,43,8,1
45,2,365,8,1
25,1,0,8,2
95,2,295,8,2
34,2,341,8,1
55,1,276,8,1
45,1,364,8,1
40,1,0,8,1
42,2,155,8,1
70,2,88,8,1
66,5,65,8,2
55,4,259,8,2
32,3,363,8,1
56,1,248,8,1
65,7,196,8,2
30,7,211,8,1
40,1,180,8,1
66,2,78,8,2
60,3,0,8,2
50,1,358,8,1
169,7,349,8,2
68,17,364,8,2
59,2,314,8,2
55,2,365,8,1
43,1,364,8,1
40,3,131,8,1
60,1,309,8,1
50,1,0,8,1
64,7,315,8,2
40,3,365,8,1
230,5,20,8,2
42,2,31,8,2
31,1,355,8,1
35,3,364,8,2
65,2,0,8,1
35,2,363,8,1
74,2,365,8,2
32,1,54,8,1
25,2,88,8,1
40,1,365,8,1
38,2,343,8,1
50,2,180,8,1
30,1,36,8,1
80,2,364,8,2
59,2,0,8,2
35,1,13,8,1
39,1,0,8,1
35,1,0,8,1
45,2,175,8,1
25,1,0,8,1
90,2,163,8,2
30,1,0,8,1
75,1,91,8,1
140,4,118,8,2
53,60,83,8,1
25,7,361,8,1
40,1,30,8,1
200,5,197,8,2
29,3,0,8,1
36,1,131,8,1
160,1,365,8,1
23,1,290,8,1
50,5,364,8,1
30,7,91,8,1
73,1,365,8,1
45,2,89,8,1
250,2,0,8,2
40,1,180,8,1
85,2,0,8,1
30,1,363,8,1
120,3,63,8,2
90,2,18,8,2
40,1,0,8,1
60,7,362,8,2
115,3,37,8,2
56,2,89,8,1
28,2,94,8,1
22,1,0,8,1
58,1,365,8,1
30,6,341,8,1
35,3,336,8,1
35,2,0,8,1
40,7,365,8,1
49,2,2,8,2
25,1,179,8,1
57,1,57,8,2
93,5,166,8,2
35,1,0,8,1
30,1,63,8,1
160,2,179,8,2
35,1,352,8,1
35,1,357,8,1
62,1,365,8,1
160,3,130,8,2
226,3,25,8,2
40,1,89,8,1
75,7,336,8,2
35,3,315,8,1
30,1,0,8,1
75,2,69,8,2
33,2,163,8,1
150,3,179,8,2
45,1,23,8,2
100,5,0,8,2
33,1,261,8,1
115,5,230,8,2
40,5,365,8,2
30,5,159,8,1
50,1,170,8,1
50,1,63,8,2
89,2,292,8,2
160,2,55,8,2
50,1,59,8,1
35,1,336,8,1
62,2,55,8,1
35,1,77,8,1
85,2,0,8,1
55,4,21,8,2
35,1,88,8,1
65,1,0,8,2
50,1,0,8,1
27,1,90,8,1
40,1,90,8,1
40,1,90,8,1
30,2,88,8,1
240,4,325,8,2
150,1,364,8,2
250,4,48,8,2
70,3,10,8,2
60,1,365,8,1
34,3,0,8,1
22,1,337,8,1
35,2,327,8,1
125,2,88,8,2
32,1,73,8,1
50,2,365,8,1
40,1,89,8,1
300,1,365,8,2
100,3,0,8,2
25,2,0,8,1
65,14,154,8,2
130,3,63,8,2
17,6,0,8,1
80,3,4,8,2
125,3,0,8,2
40,1,339,8,1
90,2,13,8,1
53,3,352,8,1
45,1,365,8,1
80,4,224,8,2
30,2,73,8,1
55,4,17,8,2
39,1,72,8,1
130,4,167,8,2
33,7,365,8,1
350,2,0,8,2
299,3,40,8,2
40,1,358,8,1
40,1,347,8,1
45,2,88,8,1
59,2,312,8,1
70,1,365,8,1
160,2,0,8,2
35,3,364,8,1
100,30,363,8,2
75,1,354,8,2
67,3,0,8,2
33,2,339,8,1
35,1,363,8,1
95,1,124,8,2
55,2,90,8,1
165,7,316,8,2
100,20,362,8,2
30,2,313,8,1
35,3,364,8,1
67,1,335,8,2
90,1,0,8,2
95,4,0,8,2
63,5,329,8,2
47,3,303,8,1
35,2,84,8,1
35,1,365,8,1
220,2,358,8,2
345,3,364,8,2
75,2,178,8,1
32,2,153,8,1
30,1,365,8,1
16,1,362,8,3
45,2,0,8,1
70,2,90,8,3
36,2,231,8,1
72,1,6,8,2
27,7,216,8,1
259,3,7,8,2
255,3,364,8,2
45,1,365,8,1
120,2,360,8,2
41,2,365,8,1
65,1,336,8,1
99,2,364,8,1
50,1,88,8,1
25,3,170,8,1
35,1,338,8,1
40,5,240,8,1
35,2,325,8,1
50,1,365,8,1
35,1,2,8,1
40,1,337,8,1
90,2,0,8,1
23,1,365,8,1
80,2,5,8,1
20,1,53,8,1
32,1,234,8,1
220,1,364,8,2
73,2,300,8,1
39,1,18,8,1
65,2,362,8,1
27,2,0,8,1
29,3,0,8,1
42,3,179,8,1
60,2,24,8,1
82,1,179,8,1
25,3,155,8,1
29,14,0,8,2
50,1,124,8,1
41,10,261,8,1
70,11,362,8,2
75,1,342,8,1
50,1,33,8,1
68,2,0,8,1
100,1,193,8,1
58,1,63,8,2
40,1,365,8,1
25,5,313,8,1
89,2,59,8,2
29,2,0,8,1
50,7,0,8,1
55,3,363,8,1
24,2,0,8,1
61,1,0,8,1
80,1,53,8,2
40,2,89,8,1
29,1,365,8,1
32,1,181,8,1
200,21,66,8,2
82,2,365,8,1
330,5,364,8,2
35,1,365,8,1
30,2,358,8,1
80,1,30,8,1
85,5,178,8,2
35,1,19,8,1
55,1,176,8,1
90,1,161,8,2
40,1,26,8,1
34,1,358,8,1
155,4,115,8,1
50,1,89,8,1
31,2,57,8,1
38,1,75,8,1
150,5,364,8,2
80,1,50,8,2
30,2,84,8,1
22,7,365,8,1
59,1,90,8,1
30,3,138,8,1
56,1,291,8,1
80,1,89,8,1
25,5,80,8,1
90,21,153,8,2
92,1,0,8,2
45,3,145,8,2
85,2,87,8,2
55,1,81,8,2
55,1,330,8,2
60,3,64,8,1
99,2,0,8,2
30,1,0,8,1
55,1,363,8,1
60,4,0,8,2
39,1,304,8,2
35,1,0,8,1
120,2,15,8,2
46,2,88,8,1
240,2,216,8,2
70,1,364,8,2
50,7,0,8,1
475,2,250,8,2
40,1,0,8,3
50,1,286,8,2
35,1,77,8,1
40,3,74,8,1
249,2,51,8,2
45,1,30,8,2
115,5,27,8,2
50,1,365,8,1
33,1,361,8,1
105,1,210,8,2
45,1,219,8,1
33,2,308,8,1
120,1,365,8,1
40,2,243,8,1
15,1,365,8,3
200,4,350,8,2
30,1,178,8,1
200,21,0,8,2
24,1,217,8,1
15,1,351,8,3
31,1,0,8,1
20,3,0,8,3
220,5,76,8,2
60,1,364,8,1
35,2,357,8,1
35,2,348,8,1
25,1,306,8,1
250,4,91,8,2
34,3,63,8,1
56,2,279,8,1
65,1,364,8,2
90,7,0,8,2
75,1,365,8,2
50,1,365,8,1
45,1,24,8,1
60,1,365,8,1
30,1,0,8,1
40,1,83,8,1
40,7,0,8,1
57,1,365,8,1
105,5,0,8,2
34,1,4,8,1
47,3,0,8,1
78,2,14,8,2
38,1,359,8,1
160,2,0,8,2
200,6,0,8,2
40,2,363,8,1
65,6,302,8,2
200,1,88,8,2
50,2,364,8,2
45,1,362,8,1
35,2,284,8,1
50,2,365,8,1
80,1,90,8,1
45,1,365,8,1
58,1,92,8,2
35,3,365,8,1
67,1,365,8,1
35,1,0,8,1
26,1,353,8,1
62,2,76,8,2
150,3,0,8,2
153,5,365,8,1
29,2,135,8,1
124,1,16,8,2
49,3,71,8,2
245,3,364,8,2
20,1,90,8,1
105,3,147,8,2
99,3,335,8,2
50,2,9,8,1
33,1,354,8,1
29,1,119,8,1
65,2,0,8,2
37,1,90,8,1
35,1,153,8,1
59,4,90,8,1
120,13,30,8,2
250,2,190,8,2
24,1,344,8,1
32,1,127,8,1
80,2,14,8,2
40,1,8,8,1
100,1,0,8,2
38,1,362,8,1
45,2,34,8,1
98,2,42,8,2
35,2,324,8,1
290,3,83,8,2
38,1,0,8,1
65,1,0,8,1
95,5,62,8,2
33,1,265,8,1
69,5,181,8,2
89,5,177,8,2
80,1,180,8,1
19,1,0,8,3
175,1,38,8,2
30,7,337,8,1
45,1,339,8,1
30,1,364,8,1
90,1,0,8,2
60,3,62,8,1
58,30,266,8,2
100,2,0,8,1
80,5,358,8,2
50,1,365,8,1
32,1,363,8,1
40,3,346,8,1
175,1,0,8,2
170,6,365,8,2
71,1,15,8,2
35,10,337,8,1
25,3,68,8,1
160,1,364,8,2
70,1,62,8,2
40,2,365,8,1
55,1,356,8,1
225,7,0,8,2
65,2,121,8,2
25,1,365,8,1
40,2,315,8,1
165,2,339,8,2
59,7,184,8,2
52,1,180,8,2
85,3,57,8,2
27,7,116,8,1
75,2,364,8,1
37,1,360,8,1
80,2,11,8,2
180,4,0,8,2
30,1,0,8,1
45,2,154,8,1
60,1,365,8,1
25,1,321,8,1
45,1,364,8,1
85,2,0,8,2
34,3,0,8,1
45,2,282,8,1
45,1,67,8,1
35,6,175,8,1
45,1,0,8,1
70,1,315,8,1
49,1,180,8,2
85,2,364,8,2
85,14,365,8,2
70,4,21,8,2
28,2,0,8,2
28,1,350,8,1
22,1,329,8,1
149,10,0,8,2
35,5,167,8,1
33,3,0,8,1
250,3,235,8,2
120,1,169,8,2
86,7,343,8,2
130,2,62,8,2
85,1,50,8,2
67,1,345,8,1
50,2,63,8,1
86,7,341,8,2
175,1,0,8,2
45,1,51,8,1
55,2,65,8,1
60,1,80,8,1
30,2,365,8,1
50,3,358,8,1
175,4,0,8,2
55,2,54,8,2
370,4,321,8,2
90,2,0,8,2
21,1,332,8,1
150,3,0,8,2
300,5,82,8,2
70,1,350,8,1
70,1,0,8,2
35,1,263,8,1
70,1,47,8,2
400,1,0,8,2
51,4,20,8,2
40,3,82,8,1
58,1,365,8,1
23,2,343,8,1
4000,2,365,8,2
90,7,0,8,2
17,1,0,8,1
50,7,365,8,1
40,1,0,8,1
79,1,84,8,2
48,3,0,8,2
85,2,0,8,2
80,2,0,8,2
50,1,357,8,1
20,1,0,8,1
96,3,332,8,2
69,2,171,8,1
60,1,115,8,2
55,2,21,8,2
123,1,25,8,2
50,2,86,8,1
31,1,267,8,1
37,1,174,8,1
43,1,321,8,1
149,3,365,8,2
30,2,338,8,1
25,1,223,8,1
52,2,0,8,2
45,1,17,8,2
24,7,31,8,1
26,1,0,8,1
38,1,364,8,1
140,2,365,8,1
45,2,364,8,1
36,2,364,8,1
65,2,364,8,3
65,2,365,8,3
140,1,16,8,2
110,2,365,8,1
30,5,129,8,1
145,3,0,8,2
65,2,365,8,3
34,2,364,8,1
90,2,364,8,1
70,1,0,8,2
63,1,349,8,1
24,7,365,8,1
37,1,39,8,1
40,1,0,8,1
31,3,364,8,1
20,1,1,8,2
35,3,365,8,1
35,1,365,8,1
30,2,268,8,1
55,1,14,8,1
198,2,0,8,2
95,1,364,8,1
200,2,211,8,2
70,5,0,8,2
24,2,120,8,1
149,3,0,8,2
70,1,91,8,1
210,3,364,8,2
70,1,358,8,1
59,1,180,8,1
35,1,362,8,1
89,1,0,8,2
350,4,227,8,2
30,2,347,8,1
30,7,0,8,1
120,1,0,8,2
40,1,354,8,1
35,1,365,8,1
98,3,0,8,2
155,2,131,8,2
38,1,365,8,1
35,2,346,8,1
35,2,180,8,1
39,1,0,8,1
100,2,29,8,2
95,2,363,8,1
65,1,88,8,1
89,2,339,8,2
55,1,69,8,1
24,1,298,8,1
45,1,179,8,1
